State,City,Date,Temperature (C),Humidity,Condition,Wind (kph),Rainfall (mm),Visibility (km),Timestamp,Min Temp (C),Max Temp (C),Avg Temp (C),Total Precipitation (mm)
Nevada,Incline Village,2024-09-25,17.6,33,Sunny,25.2,0.0,10.0,2024-12-11 20:42:58,13.1,20.7,17.6,0.0
Nevada,Incline Village,2024-09-26,17.2,34,Sunny,10.4,0.0,10.0,2024-12-11 20:42:58,14.5,21.2,17.2,0.0
Nevada,Incline Village,2024-09-27,19.5,28,Sunny,7.2,0.0,10.0,2024-12-11 20:42:59,17.3,22.4,19.5,0.0
Nevada,Incline Village,2024-09-28,19.9,24,Sunny,21.2,0.0,10.0,2024-12-11 20:42:59,17.3,23.4,19.9,0.0
Nevada,Incline Village,2024-09-29,20.1,23,Sunny,20.9,0.0,10.0,2024-12-11 20:42:59,18.3,22.5,20.1,0.0
Nevada,Incline Village,2024-09-30,16.3,32,Cloudy,7.2,0.0,10.0,2024-12-11 20:42:59,13.4,20.3,16.3,0.0
Nevada,Incline Village,2024-10-01,20.0,23,Sunny,22.7,0.0,10.0,2024-12-11 20:43:00,16.1,24.5,20.0,0.0
Nevada,Incline Village,2024-10-02,21.1,18,Sunny,24.1,0.0,10.0,2024-12-11 20:43:00,19.3,24.2,21.1,0.0
Nevada,Incline Village,2024-10-03,19.7,21,Sunny,20.5,0.0,10.0,2024-12-11 20:43:00,16.2,23.5,19.7,0.0
Nevada,Incline Village,2024-10-04,17.9,29,Partly cloudy,34.9,0.0,10.0,2024-12-11 20:43:00,15.1,20.3,17.9,0.0
Nevada,Incline Village,2024-10-05,18.9,30,Partly cloudy,25.2,0.0,10.0,2024-12-11 20:43:00,17.2,22.2,18.9,0.0
Nevada,Incline Village,2024-10-06,19.2,26,Partly cloudy,24.5,0.0,10.0,2024-12-11 20:43:01,17.7,20.9,19.2,0.0
Nevada,Incline Village,2024-10-07,19.3,27,Partly cloudy,22.0,0.0,10.0,2024-12-11 20:43:01,18.0,20.3,19.3,0.0
Nevada,Incline Village,2024-10-08,18.2,26,Sunny,23.8,0.0,10.0,2024-12-11 20:43:01,15.8,19.9,18.2,0.0
Nevada,Incline Village,2024-10-09,17.2,30,Sunny,24.8,0.0,10.0,2024-12-11 20:43:01,13.9,19.2,17.2,0.0
Nevada,Incline Village,2024-10-10,15.7,28,Overcast,22.7,0.0,10.0,2024-12-11 20:43:02,12.9,17.7,15.7,0.0
Nevada,Incline Village,2024-10-11,14.4,44,Partly cloudy,24.8,0.0,10.0,2024-12-11 20:43:02,9.4,18.5,14.4,0.0
Nevada,Incline Village,2024-10-12,9.9,46,Partly cloudy,22.7,0.0,10.0,2024-12-11 20:43:02,6.8,14.2,9.9,0.0
Nevada,Incline Village,2024-10-13,11.7,54,Sunny,10.1,0.0,10.0,2024-12-11 20:43:02,9.3,16.0,11.7,0.0
Nevada,Incline Village,2024-10-14,15.0,40,Sunny,7.9,0.0,10.0,2024-12-11 20:43:03,12.2,19.1,15.0,0.0
Nevada,Incline Village,2024-10-15,14.7,38,Sunny,23.8,0.0,10.0,2024-12-11 20:43:03,11.2,18.4,14.7,0.0
Nevada,Incline Village,2024-10-16,8.0,74,Thundery outbreaks possible,15.5,0.0,9.0,2024-12-11 20:43:03,4.8,13.3,8.0,0.0
Nevada,Incline Village,2024-10-17,1.8,78,Thundery outbreaks possible,33.5,0.0,9.5,2024-12-11 20:43:03,-4.4,6.2,1.8,0.0
Nevada,Incline Village,2024-10-18,-2.0,60,Cloudy,15.5,0.0,10.0,2024-12-11 20:43:03,-6.5,4.2,-2.0,0.0
Nevada,Incline Village,2024-10-19,6.9,31,Sunny,14.0,0.0,10.0,2024-12-11 20:43:04,3.9,10.7,6.9,0.0
Nevada,Incline Village,2024-10-20,9.8,19,Partly cloudy,18.0,0.0,10.0,2024-12-11 20:43:04,7.0,12.9,9.8,0.0
Nevada,Incline Village,2024-10-21,8.8,32,Overcast,21.2,0.0,10.0,2024-12-11 20:43:04,5.6,13.0,8.8,0.0
Nevada,Incline Village,2024-10-22,11.0,39,Cloudy,19.1,0.0,10.0,2024-12-11 20:43:04,8.2,13.1,11.0,0.0
Nevada,Incline Village,2024-10-23,13.1,30,Sunny,33.5,0.0,10.0,2024-12-11 20:43:05,8.6,16.6,13.1,0.0
Nevada,Incline Village,2024-10-24,10.7,34,Sunny,9.4,0.0,10.0,2024-12-11 20:43:05,7.4,14.2,10.7,0.0
Nevada,Incline Village,2024-10-25,12.3,32,Overcast,16.6,0.0,10.0,2024-12-11 20:43:05,10.8,13.9,12.3,0.0
Nevada,Incline Village,2024-10-26,10.8,37,Sunny,16.2,0.0,10.0,2024-12-11 20:43:05,8.1,13.5,10.8,0.0
Nevada,Incline Village,2024-10-27,7.6,58,Patchy rain possible,38.2,0.09,9.3,2024-12-11 20:43:05,3.0,10.5,7.6,0.09
Nevada,Incline Village,2024-10-28,-0.9,78,Thundery outbreaks possible,27.0,0.0,8.6,2024-12-11 20:43:06,-3.6,1.8,-0.9,0.0
Nevada,Incline Village,2024-10-29,-1.7,66,Overcast,8.6,0.0,10.0,2024-12-11 20:43:06,-6.2,3.1,-1.7,0.0
Nevada,Incline Village,2024-10-30,0.7,43,Overcast,18.4,0.0,10.0,2024-12-11 20:43:06,-2.5,3.6,0.7,0.0
Nevada,Incline Village,2024-10-31,-2.8,79,Moderate snow,40.7,5.94,4.3,2024-12-11 20:43:06,-4.3,-0.6,-2.8,5.94
Nevada,Incline Village,2024-11-01,-2.7,91,Moderate or heavy snow with thunder,31.7,17.36,5.8,2024-12-11 20:43:06,-3.5,-0.5,-2.7,17.36
Nevada,Incline Village,2024-11-02,-0.4,84,Partly cloudy,7.6,0.0,10.0,2024-12-11 20:43:07,-2.9,4.4,-0.4,0.0
Nevada,Incline Village,2024-11-03,-2.3,76,Mist,18.0,0.0,10.0,2024-12-11 20:43:07,-6.9,1.4,-2.3,0.0
Nevada,Incline Village,2024-11-04,2.9,55,Cloudy,13.0,0.0,10.0,2024-12-11 20:43:07,-4.2,9.2,2.9,0.0
Nevada,Incline Village,2024-11-05,3.1,42,Partly cloudy,11.5,0.0,10.0,2024-12-11 20:43:07,-3.8,7.2,3.1,0.0
Nevada,Incline Village,2024-11-06,-5.3,60,Cloudy,20.9,0.0,10.0,2024-12-11 20:43:08,-9.3,-1.4,-5.3,0.0
Nevada,Incline Village,2024-11-07,1.7,43,Sunny,9.4,0.0,10.0,2024-12-11 20:43:08,-2.3,6.2,1.7,0.0
Nevada,Incline Village,2024-11-08,6.6,38,Sunny,8.3,0.0,10.0,2024-12-11 20:43:08,3.7,10.2,6.6,0.0
Nevada,Incline Village,2024-11-09,6.7,37,Cloudy,11.9,0.0,10.0,2024-12-11 20:43:08,4.0,8.5,6.7,0.0
Nevada,Incline Village,2024-11-10,4.4,28,Partly cloudy,16.6,0.0,10.0,2024-12-11 20:43:08,2.5,6.0,4.4,0.0
Nevada,Incline Village,2024-11-11,-1.3,71,Moderate or heavy snow with thunder,35.3,10.57,8.4,2024-12-11 20:43:09,-4.4,3.1,-1.3,10.57
Nevada,Incline Village,2024-11-12,-0.5,67,Mist,9.4,0.0,8.0,2024-12-11 20:43:09,-6.4,3.9,-0.5,0.0
Nevada,Incline Village,2024-11-13,2.7,57,Sunny,36.0,0.0,8.4,2024-12-11 20:43:09,-2.9,5.1,2.7,0.0
Nevada,Incline Village,2024-11-14,-1.6,72,Thundery outbreaks possible,26.6,0.0,9.4,2024-12-11 20:43:09,-3.5,1.1,-1.6,0.0
Nevada,Incline Village,2024-11-15,-4.3,86,Moderate or heavy snow with thunder,10.4,12.47,7.7,2024-12-11 20:43:09,-6.0,-2.5,-4.3,12.47
Nevada,Incline Village,2024-11-16,-4.3,72,Mist,6.8,0.0,8.7,2024-12-11 20:43:10,-8.8,-1.0,-4.3,0.0
Nevada,Incline Village,2024-11-17,4.0,69,Thundery outbreaks possible,16.2,0.0,10.0,2024-12-11 20:43:10,0.6,6.3,4.0,0.0
Nevada,Incline Village,2024-11-18,-3.1,79,Light freezing rain,34.2,0.03,7.3,2024-12-11 20:43:10,-4.8,-0.2,-3.1,0.03
Nevada,Incline Village,2024-11-19,-1.8,53,Cloudy,11.5,0.0,10.0,2024-12-11 20:43:10,-4.9,2.9,-1.8,0.0
Nevada,Incline Village,2024-11-20,0.2,29,Sunny,36.0,0.0,5.8,2024-12-11 20:43:11,-2.0,3.8,0.2,0.0
Nevada,Incline Village,2024-11-21,3.1,61,Partly cloudy,27.0,0.0,6.1,2024-12-11 20:43:11,0.1,5.6,3.1,0.0
Nevada,Incline Village,2024-11-22,2.0,53,Partly cloudy,37.4,4.13,5.3,2024-12-11 20:43:11,-0.8,4.2,2.0,4.13
Nevada,Incline Village,2024-11-23,-4.0,89,Patchy moderate snow,36.0,92.98,5.5,2024-12-11 20:43:11,-8.3,-2.0,-4.0,92.98
Nevada,Incline Village,2024-11-24,-5.1,87,Overcast,11.5,0.0,9.5,2024-12-11 20:43:12,-7.1,-2.5,-5.1,0.0
Nevada,Incline Village,2024-11-25,-1.7,79,Moderate or heavy snow showers,27.7,10.91,7.5,2024-12-11 20:43:12,-3.6,-0.0,-1.7,10.91
Nevada,Incline Village,2024-11-26,-4.1,93,Overcast,24.1,3.13,2.8,2024-12-11 20:43:12,-6.8,-1.7,-4.1,3.13
Nevada,Incline Village,2024-11-27,-3.3,85,Mist,8.3,0.0,10.0,2024-12-11 20:43:12,-6.7,-0.8,-3.3,0.0
Nevada,Incline Village,2024-11-28,-1.3,79,Mist,6.8,0.0,10.0,2024-12-11 20:43:13,-7.4,3.0,-1.3,0.0
Nevada,Incline Village,2024-11-29,3.6,40,Sunny,7.2,0.0,10.0,2024-12-11 20:43:13,1.1,8.0,3.6,0.0
Nevada,Incline Village,2024-11-30,5.2,34,Sunny,7.6,0.0,10.0,2024-12-11 20:43:13,2.8,9.3,5.2,0.0
Nevada,Incline Village,2024-12-01,6.3,36,Overcast,5.8,0.0,10.0,2024-12-11 20:43:13,4.5,9.1,6.3,0.0
Nevada,Incline Village,2024-12-02,5.8,32,Sunny,6.1,0.0,10.0,2024-12-11 20:43:13,4.1,8.3,5.8,0.0
Nevada,Incline Village,2024-12-03,4.8,39,Partly cloudy,5.4,0.0,10.0,2024-12-11 20:43:14,3.8,7.0,4.8,0.0
Nevada,Incline Village,2024-12-04,5.6,42,Sunny,5.8,0.0,10.0,2024-12-11 20:43:14,4.4,7.7,5.6,0.0
Nevada,Incline Village,2024-12-05,6.3,49,Cloudy,5.4,0.0,10.0,2024-12-11 20:43:14,5.1,6.8,6.3,0.0
Nevada,Incline Village,2024-12-06,5.3,52,Sunny,10.4,0.0,10.0,2024-12-11 20:43:14,3.7,7.7,5.3,0.0
Nevada,Incline Village,2024-12-07,4.6,46,Overcast,9.7,0.0,10.0,2024-12-11 20:43:15,3.6,6.7,4.6,0.0
Nevada,Incline Village,2024-12-08,5.3,54,Cloudy,7.6,0.0,10.0,2024-12-11 20:43:15,2.6,8.1,5.3,0.0
Nevada,Incline Village,2024-12-09,-0.7,65,Mist,10.4,0.0,10.0,2024-12-11 20:43:15,-3.3,2.7,-0.7,0.0
Nevada,Incline Village,2024-12-10,1.9,32,Partly cloudy,9.0,0.0,10.0,2024-12-11 20:43:15,-3.5,7.2,1.9,0.0
Nevada,Incline Village,2024-12-11,6.7,23,Overcast,7.9,0.0,10.0,2024-12-11 20:43:16,5.3,9.2,6.7,0.0
Texas,Dalas,2024-09-12,26.5,74,Light rain shower,13.7,5.39,9.7,2024-12-11 20:43:16,22.8,31.2,26.5,5.39
Texas,Dalas,2024-09-13,26.9,74,Patchy rain possible,13.3,9.1,9.7,2024-12-11 20:43:16,23.1,31.4,26.9,9.1
Texas,Dalas,2024-09-14,27.3,73,Patchy light rain with thunder,13.3,5.43,9.9,2024-12-11 20:43:16,24.4,31.5,27.3,5.43
Texas,Dalas,2024-09-15,27.8,71,Light rain shower,11.5,4.53,9.8,2024-12-11 20:43:16,24.1,31.7,27.8,4.53
Texas,Dalas,2024-09-16,28.2,70,Patchy light rain with thunder,11.5,7.03,9.8,2024-12-11 20:43:17,24.8,32.7,28.2,7.03
Texas,Dalas,2024-09-17,26.9,81,Partly cloudy,12.2,0.0,10.0,2024-12-11 20:43:17,24.5,31.0,26.9,0.0
Texas,Dalas,2024-09-18,28.6,79,Partly cloudy,10.8,0.0,9.9,2024-12-11 20:43:17,24.6,33.4,28.6,0.0
Texas,Dalas,2024-09-19,27.1,81,Moderate rain at times,13.7,3.41,9.9,2024-12-11 20:43:17,24.4,30.2,27.1,3.41
Texas,Dalas,2024-09-20,26.4,83,Partly cloudy,14.0,0.0,9.8,2024-12-11 20:43:18,23.5,29.9,26.4,0.0
Texas,Dalas,2024-09-21,26.5,83,Overcast,11.2,0.0,9.8,2024-12-11 20:43:18,23.9,30.3,26.5,0.0
Texas,Dalas,2024-09-22,26.3,83,Partly cloudy,12.2,0.0,9.8,2024-12-11 20:43:18,22.6,29.4,26.3,0.0
Texas,Dalas,2024-09-23,27.3,83,Overcast,12.6,0.0,9.7,2024-12-11 20:43:18,25.0,29.6,27.3,0.0
Texas,Dalas,2024-09-24,27.3,82,Mist,10.4,0.0,9.9,2024-12-11 20:43:19,24.2,31.0,27.3,0.0
Texas,Dalas,2024-09-25,28.1,72,Partly cloudy,10.8,0.0,10.0,2024-12-11 20:43:19,23.9,33.0,28.1,0.0
Texas,Dalas,2024-09-26,27.2,77,Partly cloudy,12.2,1.28,9.9,2024-12-11 20:43:19,24.2,32.2,27.2,1.28
Texas,Dalas,2024-09-27,26.7,81,Partly cloudy,11.5,0.0,9.8,2024-12-11 20:43:19,24.0,30.8,26.7,0.0
Texas,Dalas,2024-09-28,26.3,85,Moderate or heavy rain shower,11.2,15.4,9.6,2024-12-11 20:43:19,23.4,30.6,26.3,15.4
Texas,Dalas,2024-09-29,26.1,85,Thundery outbreaks possible,12.6,16.32,9.8,2024-12-11 20:43:20,22.4,30.5,26.1,16.32
Texas,Dalas,2024-09-30,27.1,85,Moderate or heavy rain with thunder,11.5,3.33,9.7,2024-12-11 20:43:27,24.9,30.6,27.1,3.33
Texas,Dalas,2024-10-01,27.1,86,Cloudy,11.9,0.0,9.8,2024-12-11 20:43:27,25.4,29.1,27.1,0.0
Texas,Dalas,2024-10-02,27.4,82,Partly cloudy,11.9,0.0,9.5,2024-12-11 20:43:27,23.3,32.2,27.4,0.0
Texas,Dalas,2024-10-03,27.1,81,Mist,11.5,0.0,10.0,2024-12-11 20:43:27,23.2,32.4,27.1,0.0
Texas,Dalas,2024-10-04,26.7,83,Thundery outbreaks possible,11.5,0.0,10.0,2024-12-11 20:43:28,22.8,31.6,26.7,0.0
Texas,Dalas,2024-10-05,27.0,83,Thundery outbreaks possible,14.0,0.0,9.8,2024-12-11 20:43:28,24.4,31.2,27.0,0.0
Texas,Dalas,2024-10-06,27.6,78,Sunny,11.9,0.0,9.7,2024-12-11 20:43:28,23.2,32.9,27.6,0.0
Texas,Dalas,2024-10-07,27.7,83,Sunny,14.0,0.0,9.9,2024-12-11 20:43:28,24.7,31.9,27.7,0.0
Texas,Dalas,2024-10-08,28.4,82,Cloudy,15.1,0.0,10.0,2024-12-11 20:43:29,25.3,32.5,28.4,0.0
Texas,Dalas,2024-10-09,28.5,80,Overcast,15.1,0.0,9.9,2024-12-11 20:43:29,26.0,31.1,28.5,0.0
Texas,Dalas,2024-10-10,28.8,79,Partly cloudy,13.3,0.0,9.9,2024-12-11 20:43:29,25.9,33.1,28.8,0.0
Texas,Dalas,2024-10-11,28.6,79,Overcast,9.0,0.01,9.5,2024-12-11 20:43:29,25.2,32.2,28.6,0.01
Texas,Dalas,2024-10-12,28.5,80,Partly cloudy,10.4,0.0,10.0,2024-12-11 20:43:30,25.8,32.2,28.5,0.0
Texas,Dalas,2024-10-13,28.2,85,Thundery outbreaks possible,11.9,19.36,10.0,2024-12-11 20:43:30,25.5,32.1,28.2,19.36
Texas,Dalas,2024-10-14,28.4,79,Thundery outbreaks possible,23.4,0.0,9.8,2024-12-11 20:43:30,25.5,33.2,28.4,0.0
Texas,Dalas,2024-10-15,27.8,83,Light rain,11.5,6.4,9.9,2024-12-11 20:43:30,26.1,30.6,27.8,6.4
Texas,Dalas,2024-10-16,27.7,81,Mist,11.5,0.0,10.0,2024-12-11 20:43:31,23.9,33.1,27.7,0.0
Texas,Dalas,2024-10-17,27.7,79,Partly cloudy,9.0,0.0,10.0,2024-12-11 20:43:31,23.3,33.4,27.7,0.0
Texas,Dalas,2024-10-18,26.6,82,Overcast,9.7,0.0,9.9,2024-12-11 20:43:31,23.4,30.9,26.6,0.0
Texas,Dalas,2024-10-19,28.2,79,Cloudy,11.5,0.0,9.9,2024-12-11 20:43:31,23.7,34.4,28.2,0.0
Texas,Dalas,2024-10-20,26.6,84,Thundery outbreaks possible,10.4,0.0,9.8,2024-12-11 20:43:32,25.0,29.9,26.6,0.0
Texas,Dalas,2024-10-21,27.2,84,Partly cloudy,9.7,0.0,9.8,2024-12-11 20:43:32,24.5,29.8,27.2,0.0
Texas,Dalas,2024-10-22,27.7,81,Thundery outbreaks possible,13.0,0.0,9.7,2024-12-11 20:43:32,24.8,33.0,27.7,0.0
Texas,Dalas,2024-10-23,27.4,84,Mist,10.4,1.36,9.7,2024-12-11 20:43:32,24.3,31.6,27.4,1.36
Texas,Dalas,2024-10-24,27.7,82,Partly cloudy,11.5,0.0,9.9,2024-12-11 20:43:32,24.8,31.1,27.7,0.0
Texas,Dalas,2024-10-25,26.8,80,Patchy light drizzle,14.0,0.77,9.6,2024-12-11 20:43:33,23.7,31.1,26.8,0.77
Texas,Dalas,2024-10-26,27.0,73,Patchy rain possible,12.2,0.08,10.0,2024-12-11 20:43:33,22.5,31.9,27.0,0.08
Texas,Dalas,2024-10-27,26.0,73,Patchy rain possible,11.5,0.07,10.0,2024-12-11 20:43:33,22.4,29.8,26.0,0.07
Texas,Dalas,2024-10-28,28.4,80,Cloudy,13.0,0.0,10.0,2024-12-11 20:43:33,25.9,32.2,28.4,0.0
Texas,Dalas,2024-10-29,27.9,78,Overcast,14.8,0.0,10.0,2024-12-11 20:43:34,25.5,32.2,27.9,0.0
Texas,Dalas,2024-10-30,26.3,82,Overcast,19.4,0.0,10.0,2024-12-11 20:43:34,25.1,27.3,26.3,0.0
Texas,Dalas,2024-10-31,23.6,77,Patchy rain possible,17.3,0.09,10.0,2024-12-11 20:43:34,21.7,24.8,23.6,0.09
Texas,Dalas,2024-11-01,24.8,78,Patchy rain possible,14.8,0.4,10.0,2024-12-11 20:43:34,21.3,28.3,24.8,0.4
Texas,Dalas,2024-11-02,25.3,79,Light rain shower,10.8,7.43,9.9,2024-12-11 20:43:34,22.9,29.2,25.3,7.43
Texas,Dalas,2024-11-03,27.1,81,Cloudy,11.5,13.45,9.8,2024-12-11 20:43:35,24.7,30.9,27.1,13.45
Texas,Dalas,2024-11-04,26.8,83,Overcast,10.1,0.0,9.7,2024-12-11 20:43:35,24.2,29.5,26.8,0.0
Texas,Dalas,2024-11-05,27.3,81,Moderate rain at times,9.7,3.07,9.6,2024-12-11 20:43:35,24.9,30.6,27.3,3.07
Texas,Dalas,2024-11-06,26.9,85,Light rain shower,11.2,3.76,10.0,2024-12-11 20:43:35,24.0,31.0,26.9,3.76
Texas,Dalas,2024-11-07,25.3,77,Patchy rain possible,12.6,0.2,10.0,2024-12-11 20:43:36,21.1,32.5,25.3,0.2
Texas,Dalas,2024-11-08,21.6,80,Patchy light rain,9.0,2.43,9.4,2024-12-11 20:43:36,19.8,25.2,21.6,2.43
Texas,Dalas,2024-11-09,26.2,87,Partly cloudy,11.5,0.0,10.0,2024-12-11 20:43:36,23.8,30.5,26.2,0.0
Texas,Dalas,2024-11-10,26.8,85,Heavy rain at times,8.6,4.27,10.0,2024-12-11 20:43:36,23.5,31.4,26.8,4.27
Texas,Dalas,2024-11-11,27.2,85,Moderate or heavy rain shower,6.8,21.59,9.5,2024-12-11 20:43:37,24.9,31.3,27.2,21.59
Texas,Dalas,2024-11-12,26.8,87,Light rain shower,9.7,14.71,9.9,2024-12-11 20:43:37,23.8,30.5,26.8,14.71
Texas,Dalas,2024-11-13,26.6,80,Heavy rain at times,10.8,5.1,9.8,2024-12-11 20:43:37,23.3,30.0,26.6,5.1
Texas,Dalas,2024-11-14,26.5,85,Light rain shower,9.0,3.59,9.9,2024-12-11 20:43:37,24.1,30.9,26.5,3.59
Texas,Dalas,2024-11-15,25.8,86,Light rain shower,11.2,3.68,9.9,2024-12-11 20:43:38,23.4,29.5,25.8,3.68
Texas,Dalas,2024-11-16,25.2,91,Moderate or heavy rain shower,11.9,21.8,9.9,2024-12-11 20:43:38,22.8,27.2,25.2,21.8
Texas,Dalas,2024-11-17,26.3,81,Overcast,15.5,0.0,10.0,2024-12-11 20:43:38,23.7,29.5,26.3,0.0
Texas,Dalas,2024-11-18,24.7,78,Patchy rain possible,13.0,0.03,10.0,2024-12-11 20:43:38,22.0,28.9,24.7,0.03
Texas,Dalas,2024-11-19,22.2,71,Sunny,11.9,0.0,10.0,2024-12-11 20:43:39,17.8,26.5,22.2,0.0
Texas,Dalas,2024-11-20,23.7,78,Partly cloudy,10.8,0.0,10.0,2024-12-11 20:43:39,19.5,28.4,23.7,0.0
Texas,Dalas,2024-11-21,24.4,83,Cloudy,10.8,0.0,10.0,2024-12-11 20:43:39,21.9,27.6,24.4,0.0
Texas,Dalas,2024-11-22,23.0,79,Mist,10.8,0.0,10.0,2024-12-11 20:43:39,16.8,28.1,23.0,0.0
Texas,Dalas,2024-11-23,25.3,81,Cloudy,12.2,0.0,10.0,2024-12-11 20:43:40,21.8,29.3,25.3,0.0
Texas,Dalas,2024-11-24,25.6,85,Thundery outbreaks possible,14.0,0.0,9.6,2024-12-11 20:43:40,24.5,26.9,25.6,0.0
Texas,Dalas,2024-11-25,25.3,87,Overcast,10.1,0.0,9.6,2024-12-11 20:43:40,24.8,26.5,25.3,0.0
Texas,Dalas,2024-11-26,25.2,89,Thundery outbreaks possible,10.4,0.0,9.9,2024-12-11 20:43:40,24.1,26.2,25.2,0.0
Texas,Dalas,2024-11-27,26.2,82,Moderate or heavy rain shower,6.8,54.9,10.0,2024-12-11 20:43:41,24.1,29.3,26.2,54.9
Texas,Dalas,2024-11-28,26.8,78,Cloudy,10.8,1.1,10.0,2024-12-11 20:43:41,23.4,30.9,26.8,1.1
Texas,Dalas,2024-11-29,26.7,80,Partly cloudy,9.0,0.0,9.9,2024-12-11 20:43:41,23.6,31.8,26.7,0.0
Texas,Dalas,2024-11-30,25.9,87,Fog,9.0,0.0,9.8,2024-12-11 20:43:41,22.5,29.7,25.9,0.0
Texas,Dalas,2024-12-01,26.2,87,Fog,9.7,0.0,10.0,2024-12-11 20:43:41,23.5,29.9,26.2,0.0
Texas,Dalas,2024-12-02,26.4,89,Mist,9.7,2.42,9.9,2024-12-11 20:43:42,23.9,30.4,26.4,2.42
Texas,Dalas,2024-12-03,27.2,84,Cloudy,13.0,0.0,10.0,2024-12-11 20:43:42,25.3,31.7,27.2,0.0
Texas,Dalas,2024-12-04,25.7,84,Cloudy,19.1,0.0,10.0,2024-12-11 20:43:42,23.9,28.4,25.7,0.0
Texas,Dalas,2024-12-05,27.0,81,Cloudy,12.6,0.0,10.0,2024-12-11 20:43:42,24.8,30.4,27.0,0.0
Texas,Dalas,2024-12-06,26.5,83,Thundery outbreaks possible,13.3,0.0,10.0,2024-12-11 20:43:42,24.6,29.2,26.5,0.0
Texas,Dalas,2024-12-07,26.2,81,Partly cloudy,16.2,0.0,10.0,2024-12-11 20:43:43,23.6,29.9,26.2,0.0
Texas,Dalas,2024-12-08,25.2,82,Partly cloudy,14.4,0.0,10.0,2024-12-11 20:43:43,22.8,28.1,25.2,0.0
Texas,Dalas,2024-12-09,25.8,82,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:43:43,22.4,31.1,25.8,0.0
Texas,Dalas,2024-12-10,25.8,81,Partly cloudy,14.4,0.0,10.0,2024-12-11 20:43:43,23.1,29.0,25.8,0.0
Texas,Dalas,2024-12-11,24.3,76,Patchy rain possible,12.2,0.02,10.0,2024-12-11 20:43:43,21.3,31.0,24.3,0.02
Texas,Austin,2024-09-12,29.0,51,Partly cloudy,11.9,0.0,10.0,2024-12-11 20:43:44,24.3,34.8,29.0,0.0
Texas,Austin,2024-09-13,29.5,53,Sunny,20.5,0.0,10.0,2024-12-11 20:43:44,23.4,35.9,29.5,0.0
Texas,Austin,2024-09-14,31.5,46,Sunny,18.0,0.0,10.0,2024-12-11 20:43:44,26.2,37.6,31.5,0.0
Texas,Austin,2024-09-15,31.1,51,Cloudy,19.1,0.0,10.0,2024-12-11 20:43:45,25.3,37.8,31.1,0.0
Texas,Austin,2024-09-16,31.1,40,Sunny,13.0,0.0,10.0,2024-12-11 20:43:45,25.7,36.4,31.1,0.0
Texas,Austin,2024-09-17,31.6,52,Partly cloudy,22.7,0.0,10.0,2024-12-11 20:43:45,25.0,37.0,31.6,0.0
Texas,Austin,2024-09-18,29.5,68,Mist,20.5,0.0,10.0,2024-12-11 20:43:45,24.1,35.7,29.5,0.0
Texas,Austin,2024-09-19,30.5,65,Overcast,20.9,0.0,10.0,2024-12-11 20:43:46,25.4,37.3,30.5,0.0
Texas,Austin,2024-09-20,31.0,62,Partly cloudy,21.6,0.0,10.0,2024-12-11 20:43:46,25.3,37.4,31.0,0.0
Texas,Austin,2024-09-21,28.9,68,Mist,26.6,0.0,10.0,2024-12-11 20:43:46,24.2,35.2,28.9,0.0
Texas,Austin,2024-09-22,29.1,69,Overcast,21.6,0.0,10.0,2024-12-11 20:43:46,24.6,34.6,29.1,0.0
Texas,Austin,2024-09-23,27.9,70,Overcast,19.8,0.0,10.0,2024-12-11 20:43:47,25.3,31.8,27.9,0.0
Texas,Austin,2024-09-24,28.6,56,Partly cloudy,19.8,0.0,9.9,2024-12-11 20:43:47,22.8,35.3,28.6,0.0
Texas,Austin,2024-09-25,29.0,57,Partly cloudy,27.0,0.0,10.0,2024-12-11 20:43:47,25.0,34.0,29.0,0.0
Texas,Austin,2024-09-26,26.7,52,Cloudy,17.3,0.0,10.0,2024-12-11 20:43:48,22.8,32.8,26.7,0.0
Texas,Austin,2024-09-27,26.1,42,Sunny,15.8,0.0,10.0,2024-12-11 20:43:48,19.0,33.5,26.1,0.0
Texas,Austin,2024-09-28,27.8,38,Sunny,14.8,0.0,10.0,2024-12-11 20:43:48,20.3,35.6,27.8,0.0
Texas,Austin,2024-09-29,27.7,38,Sunny,16.2,0.0,10.0,2024-12-11 20:43:49,19.8,35.5,27.7,0.0
Texas,Austin,2024-09-30,27.8,41,Sunny,9.7,0.0,10.0,2024-12-11 20:43:49,19.7,35.9,27.8,0.0
Texas,Austin,2024-10-01,29.2,42,Sunny,18.7,0.0,10.0,2024-12-11 20:43:49,22.0,37.0,29.2,0.0
Texas,Austin,2024-10-02,28.4,45,Sunny,18.4,0.0,10.0,2024-12-11 20:43:49,21.6,35.2,28.4,0.0
Texas,Austin,2024-10-03,29.0,47,Sunny,19.1,0.0,10.0,2024-12-11 20:43:50,22.0,36.2,29.0,0.0
Texas,Austin,2024-10-04,28.9,48,Sunny,18.4,0.0,10.0,2024-12-11 20:43:50,22.3,36.1,28.9,0.0
Texas,Austin,2024-10-05,27.7,56,Partly cloudy,15.8,0.0,9.9,2024-12-11 20:43:50,23.3,32.0,27.7,0.0
Texas,Austin,2024-10-06,29.1,57,Overcast,15.5,0.0,10.0,2024-12-11 20:43:50,24.4,32.9,29.1,0.0
Texas,Austin,2024-10-07,28.5,45,Sunny,16.9,0.0,10.0,2024-12-11 20:43:51,22.0,35.7,28.5,0.0
